segment_id;nwb_weg_id;nwb_versie;begin_pos;eind_pos;overheidid;overheid;straatnaam;straatnr;wegbeheer;hoogte;x;y;wegtype;snelheid;tun_factor;boom_fact;maxsnelh_p;maxs_p_dyn;maxsnelh_v;a_rand_l;a_gevel_l;bebdicht_l;a_toepas_l;a_scherm_l;s_hoogte_l;a_rand_r;a_gevel_r;bebdicht_r;a_toepas_r;a_scherm_r;s_hoogte_r;stagf_lv;int_lv;int_lv_dyn;stagf_mv;int_mv;stagf_zv;int_zv;stagf_bv;int_bv;opmerking;gewijzigd;geomet_wkt;actie
1270444;;;;;20004;Gelderland;Zelderseweg;N301;P;0;165701.47;465457.49;92;b;1;1;60;;60;14.70;;;;;;15.50;;;;;;0.000000;7591;;0.000000;594;0.000000;315;0.000000;0;;05-06-2020 11:48:18;LINESTRING(165657.489024987 465473.924263132,165673.897999998 465466.129999999,165703.174 465456.952,165747.39413611 465447.241101469);u
1270445;;;;;20004;Gelderland;Zelderseweg;N301;P;0;165793.75;465437.06;92;b;1;1;60;;60;14.99;;;;;;15.21;;;;;;0.000000;7591;;0.000000;594;0.000000;315;0.000000;0;;05-06-2020 11:48:18;LINESTRING(165747.39413611 465447.241101469,165837.210999999 465427.517000001,165840.058180642 465426.703542071);u
1270446;;;;;20004;Gelderland;Zelderseweg;N301;P;0;165884.41;465412.59;92;b;1;1;60;;60;14.71;;;;;;15.49;;;;;;0.000000;7591;;0.000000;594;0.000000;315;0.000000;0;;05-06-2020 11:48:18;LINESTRING(165840.058180642 465426.703542071,165873.765999999 465417.072999999,165897.82 465406.945,165921.557 465391.436999999,165924.423548705 465389.081512244);u
1270447;;;;;20004;Gelderland;Zelderseweg;N301;P;0;165957.84;465356.79;92;b;1;1;60;;60;15.12;;0.73;;;;15.08;;;;;;0.000000;7591;;0.000000;594;0.000000;315;0.000000;0;;05-06-2020 11:48:18;LINESTRING(165924.423548705 465389.081512244,165939.102000002 465377.02,165958.309 465356.284000002,165988.178085152 465321.438289012);u
1270448;;;;;20004;Gelderland;Zelderseweg;N301;P;0;166018.06;465286.57;92;b;1;1;60;;60;14.96;;0.08;;;;15.24;;;;;;0.000000;7591;;0.000000;594;0.000000;315;0.000000;0;;05-06-2020 11:48:19;LINESTRING(165988.178085152 465321.438289012,166047.947000001 465251.710999999);u
1271542;;;;;20004;Gelderland;Berencamperweg;N301;P;1;161608.39;472249.05;92;b;1;1;80;;80;16.76;;;;;;15.84;;0.43;;;;0.400000;17762;;0.400000;1314;0.400000;1624;0.400000;0;;05-06-2020 11:32:23;LINESTRING(161589.824000001 472297.113000002,161626.957899499 472200.983736942);u
1271543;;;;;20004;Gelderland;Berencamperweg;N301;P;0;161645.47;472153.06;92;b;1;1;80;;80;16.42;;;;;;16.18;;0.91;;;;0.250000;17762;;0.250000;1314;0.250000;1624;0.250000;0;;05-06-2020 11:32:23;LINESTRING(161626.957899499 472200.983736942,161653.192000002 472133.070999999,161658.352000002 472119.445,161663.708999999 472106.745000001,161664.352655671 472105.277475447);u
1271544;;;;;20004;Gelderland;Berencamperweg;N301;P;0;161687.22;472056.19;92;b;1;1;80;;80;16.52;;;;;;16.08;;0.68;;;;0.400000;17762;;0.400000;1314;0.400000;1624;0.400000;0;;05-06-2020 11:32:23;LINESTRING(161664.352655671 472105.277475447,161673.631000001 472084.123,161698.098000001 472033.813999999,161712.162999999 472008.127);u
1271558;;;;;20004;Gelderland;Barneveldseweg;N301;P;0;162926.30;469344.83;92;b;1;1;60;;60;15.28;;0.54;;;;15.32;;;;;;0.000000;8913;;0.000000;698;0.000000;370;0.000000;0;;05-06-2020 11:49:47;LINESTRING(162881.870000001 469330.784000002,162970.721093497 469358.881955548);u
1271559;;;;;20004;Gelderland;Barneveldseweg;N301;P;0;163021.61;469367.44;92;b;1;1;60;;60;15.00;;0.24;;;;15.00;;;;;;0.000000;8913;;0.000000;698;0.000000;370;0.000000;0;;05-06-2020 11:49:47;LINESTRING(162970.721093497 469358.881955548,162983.721000001 469362.993000001,162994.568999998 469365.506999999,163020.102000002 469367.623,163040.159000002 469365.206,163060.986000001 469358.506999999,163071.515191563 469354.284755095);u
1271560;;;;;20004;Gelderland;Barneveldseweg;N301;P;0;163115.50;469326.99;92;b;1;1;60;;60;14.97;;0.14;;;;15.03;;;;;;0.000000;8913;;0.000000;698;0.000000;370;0.000000;0;;05-06-2020 11:49:47;LINESTRING(163071.515191563 469354.284755095,163075.532000002 469352.674,163141.809999999 469310.076000001,163158.4834456 469298.058110996);u
1271561;;;;;20004;Gelderland;Barneveldseweg;N301;P;0;163200.35;469267.88;92;b;1;1;60;;60;13.90;;0.26;;;;13.90;;;;;;0.000000;8913;;0.000000;698;0.000000;370;0.000000;0;;05-06-2020 11:49:47;LINESTRING(163158.4834456 469298.058110996,163242.224673469 469237.69909428);u
1271562;;;;;20004;Gelderland;Barneveldseweg;N301;P;0;163283.77;469207.76;92;b;1;1;60;;60;13.61;;0.43;;;;14.19;;;;;;0.000000;8913;;0.000000;698;0.000000;370;0.000000;0;;05-06-2020 11:49:47;LINESTRING(163242.224673469 469237.69909428,163325.307800538 469177.814423575);u
1271563;;;;;20004;Gelderland;Barneveldseweg;N301;P;0;163367.48;469147.42;92;b;1;1;60;;60;13.87;;0.03;;;;14.00;;0.14;;;;0.000000;8913;;0.000000;698;0.000000;370;0.000000;0;;05-06-2020 11:49:47;LINESTRING(163325.307800538 469177.814423575,163387.294 469133.136,163399.862 469123.049,163407.9555 469114.9555);u
1271564;;;;;20004;Gelderland;Barneveldseweg;N301;P;0;163436.90;469072.33;92;b;1;1;60;;60;14.69;;0.24;;;;13.91;;;;;;0.000000;8913;;0.000000;698;0.000000;370;0.000000;0;;05-06-2020 11:49:47;LINESTRING(163407.9555 469114.9555,163414.249000002 469108.662,163426.651000001 469090.967999998,163439.467 469067.651000001,163460.303903434 469026.15259397);u
1271565;;;;;20004;Gelderland;Barneveldseweg;N301;P;0;163483.60;468980.04;92;b;1;1;60;;60;14.83;;;;;;14.37;;;;;;0.000000;8913;;0.000000;698;0.000000;370;0.000000;0;;05-06-2020 11:49:47;LINESTRING(163460.303903434 469026.15259397,163480.214000002 468986.5,163489.947999999 468967.916999999,163505.695999999 468944.620000001,163512.644815949 468937.642131214);u
1271566;;;;;20004;Gelderland;Barneveldseweg;N301;P;0;163552.27;468905.22;92;b;1;1;60;;60;14.91;;;;;;14.29;;0.42;;;;0.000000;8913;;0.000000;698;0.000000;370;0.000000;0;;05-06-2020 11:49:47;LINESTRING(163512.644815949 468937.642131214,163525.787 468924.445,163553.568999998 468904.271000002,163597.50431927 468880.950110776);u
1271567;;;;;20004;Gelderland;Barneveldseweg;N301;P;0;163642.74;468856.94;92;b;1;1;60;;60;14.01;;;;;;14.39;;0.36;;;;0.000000;8913;;0.000000;698;0.000000;370;0.000000;0;;05-06-2020 11:49:47;LINESTRING(163597.50431927 468880.950110776,163644.850000001 468855.818999998,163656.921999998 468849.535,163689 468835);u
1271580;328337010;801;0.818372;0.90893;20004;Gelderland;Barneveldseweg;N301;P;0;164430.66;468075.95;92;b;1;1;60;;60;14.10;;0.17;;;;14.30;;;;;;0.000000;7430;;0.000000;582;0.000000;308;0.000000;0;;05-06-2020 11:49:48;LINESTRING(164423.126253545 468124.01978945,164438.196493729 468027.874055437);u
1271581;;;;;20004;Gelderland;Barneveldseweg;N301;P;0;164445.98;467978.21;92;b;1;1;60;;60;14.41;;0.53;;;;14.59;;;;;;0.000000;7430;;0.000000;582;0.000000;308;0.000000;0;;05-06-2020 11:49:49;LINESTRING(164438.196493729 468027.874055437,164448.592999998 467961.546,164450 467952,164453 467928.429000001);u
1300566;;;;;307;Amersfoort;Wiekenweg;;G;0;157458.88;463927.10;0;c;1;1;50;;50;0.10;;;;0.00;0.00;0.10;;;;0.00;0.00;0.000000;7901;0;0.000000;1733;0.000000;804;0.000000;0;;27-05-2020 11:02:15;LINESTRING(157386.5 463940.2,157429.6 463930,157479.1 463925.1,157532.3 463929.6);u
1300567;;;;;307;Amersfoort;Energieweg;;G;0;157364.36;463846.41;0;c;1;1;70;;70;0.10;;;;0.00;0.00;0.10;;;;0.00;0.00;0.000000;18942;0;0.000000;845;0.000000;342;0.000000;0;;27-05-2020 11:02:15;LINESTRING(157386.5 463940.2,157364 463844.9,157345.5 463781.5,157331.1 463756.6);u
1300568;;;;;307;Amersfoort;Energieweg;;G;0;158101.96;464914.72;0;c;1;1;70;;70;0.10;;;;0.00;0.00;0.10;;;;0.00;0.00;0.100000;13052;0;0.100000;583;0.100000;236;0.000000;0;;27-05-2020 11:02:15;LINESTRING(157873.2 464909.3,157934.3 464939.1,158043.2 464940.6,158093.9 464921.2,158162.5 464866.1,158185.8 464844.1,158223.3 464806.3,158273.1 464768.6,158286.2 464759.2);u
1300569;;;;;307;Amersfoort;Energieweg;;G;0;157552.92;464466.06;0;c;1;1;70;;70;0.10;;;;0.00;0.00;0.10;;;;0.00;0.00;0.000000;13549;0;0.000000;605;0.000000;245;0.000000;0;;27-05-2020 11:02:15;LINESTRING(157386.5 463940.2,157405.2 464007,157440.8 464142.9,157504.9 464354.6,157543.7 464447.1,157624.2 464612.6,157707.7 464737.8,157759.9 464803.4,157806.1 464849.7,157873.2 464909.3);u
1337738;;;;;20100;Rijkswaterstaat;;;R;1;158322.31;464667.52;93;b;1;1;100;;80;0.01;;;;7.10;2.98;0.01;;;;0.00;0.00;0.000000;4892;0;0.000000;445;0.000000;365;0.000000;0;592_Scherm L Scherm;;LINESTRING(158287.616999999 464684.042000003,158357 464651.000000004);u
1337743;;;;;20100;Rijkswaterstaat;;;R;2;158938.22;464437.00;93;b;1;1;120;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;48999;0;0.000000;3458;0.000000;3644;0.000000;0;593_;;LINESTRING(158896.272000004 464454.189000011,158980.172000002 464419.803000003);u
1337745;;;;;20100;Rijkswaterstaat;;;R;5;154637.13;460371.06;93;b;1;1;80;;80;0.01;;;;0.00;0.00;0.01;;;;18.30;4.17;0.027000;1360;0;0.027000;17;0.027000;24;0.000000;0;27998_Scherm R Scherm;;LINESTRING(154598.646000005 460374.124999996,154638.693999998 460370.939000003,154675.677000001 460372.75500001);u
1365837;;;;;20100;Rijkswaterstaat;EEMBRUGGE 11;1;R;2;149207.87;470368.24;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.009000;3437;0;0.009000;93;0.009000;70;0.000000;0;42870_;;LINESTRING(149125.336811257 470326.879338465,149127.246 470332.243,149140 470350,149157 470362,149177.133 470369.659,149197.771 470370.85,149220.79 470364.897,149241.824 470355.769,149267.621 470339.497,149296.53 470321.158);u
1365838;;;;;20100;Rijkswaterstaat;EEMBRUGGE 11;1;R;2;149123.26;470278.27;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.009000;3437;0;0.009000;93;0.009000;70;0.000000;0;42996_;;LINESTRING(149151.3 470238.257,149137.18 470251.889,149127 470265,149119.873 470290.278,149119.964 470311.785,149125.336811257 470326.879338465);u
1367302;;;;;20100;Rijkswaterstaat;KP HOEVELAKEN;1;R;3;158115.68;465051.98;93;b;1;1;120;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;2537;0;0.000000;249;0.000000;415;0.000000;0;701_;;LINESTRING(158092.294 465078.187,158139.058 465025.779);u
1370713;;;;;20100;Rijkswaterstaat;RYKSWG;028;R;2;161126.92;472761.40;93;b;1;1;120;130;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;21138;6782;0.000000;1948;0.000000;2734;0.000000;0;736_;;LINESTRING(161084.026 472735.785,161092 472740,161154 472778,161169.895954571 472786.88810424);u
1370978;;;;;20100;Rijkswaterstaat;HOEVELAKEN 14;1;R;3;158369.40;464649.14;93;b;1;1;100;;80;0.01;;;;8.40;3.25;0.01;;;;0.00;0.00;0.000000;2530;0;0.000000;246;0.000000;225;0.000000;0;745_Scherm L Scherm;;LINESTRING(158357 464651,158377 464648,158381.858 464648);u
1372866;;;;;20100;Rijkswaterstaat;VATHORST-CORLAER 8A;28;R;1;158850.34;469181.23;93;b;1;1;120;130;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.009000;3983;1128;0.007000;400;0.007000;290;0.000000;0;757_;;LINESTRING(158840.129 469146.91,158841.506 469163.87,158866.889300702 469213.751067853);u
1373056;;;;;20100;Rijkswaterstaat;VATHORST-CORLAER 8A;28;R;2;158997.32;469054.01;93;b;1;1;70;;70;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;2418;0;0.000000;187;0.000000;146;0.000000;0;758_;;LINESTRING(158987 469041.7,158992.969 469046.751,159000.544 469059.377,159008.401 469065.603);u
1384074;;;;;307;Amersfoort;Zevenhuizerstraat;;G;0;154070.34;466160.41;0;c;1;1;50;;50;0.10;;;;0.00;0.00;0.10;;;;0.00;0.00;0.000000;6192;0;0.000000;262;0.000000;98;0.000000;0;;27-05-2020 11:02:15;LINESTRING(153966 465956.9,154006.9 466009.5,154065.6 466149.4,154094.3 466216,154167.1 466369.4);u
1384075;;;;;307;Amersfoort;van Boetzelaerlaan;;G;0;153883.82;465941.96;0;c;1;1;50;;50;0.10;;;;0.00;0.00;0.10;;;;0.00;0.00;0.000000;6602;0;0.000000;279;0.000000;105;0.000000;0;;27-05-2020 11:02:15;LINESTRING(153800.1 465938.8,153855.4 465940.3,153908.6 465943.4,153966 465956.9);u
1384076;;;;;307;Amersfoort;Zevenhuizerstraat;;G;0;154356.68;466652.18;0;c;1;1;50;;50;0.10;;;;0.00;0.00;0.10;;;;0.00;0.00;0.000000;4816;0;0.000000;204;0.000000;76;0.000000;0;;27-05-2020 11:02:15;LINESTRING(154167.1 466369.4,154254.2 466548.3,154281.9 466584.8,154310 466607,154359.9 466655.3,154476.1 466788.7,154490.2 466825.9,154518.6 466947);u
1384077;;;;;307;Amersfoort;Hamseweg;;G;0;154243.95;465313.20;0;c;1;1;30;;30;0.10;;;;0.00;0.00;0.10;;;;0.00;0.00;0.000000;3096;0;0.000000;131;0.000000;49;0.000000;0;;27-05-2020 11:02:16;LINESTRING(154238 465402.7,154249.9 465223.7);u
1384078;;;;;307;Amersfoort;Hamseweg;;G;0;154231.17;464908.61;0;c;1;1;50;;50;0.10;;;;0.00;0.00;0.10;;;;0.00;0.00;0.000000;3936;0;0.000000;167;0.000000;62;0.000000;0;;27-05-2020 11:02:16;LINESTRING(154249.9 465223.7,154252.7 465181.5,154259.4 465046.9,154256.3 464999.5,154225.8 464889.2,154193.7 464770.6,154163.8 464696.3,154128.8 464654.3,154099 464626);u
1384079;;;;;307;Amersfoort;Zevenhuizerstraat;;G;0;154571.31;467158.19;0;c;1;1;50;;50;0.10;;;;0.00;0.00;0.10;;;;0.00;0.00;0.000000;10784;0;0.000000;456;0.000000;171;0.000000;0;;27-05-2020 11:02:16;LINESTRING(154518.6 466947,154519.1 466949.3,154562.3 467128.1,154588 467213.9,154598.5 467253.1,154592.3 467277.6,154570.8 467298.5,154552.5 467311.9,154533 467348);u
1384080;;;;;307;Amersfoort;Hamseweg;;G;0;154185.45;465654.70;0;c;1;1;30;;30;0.10;;;;0.00;0.00;0.10;;;;0.00;0.00;0.000000;3096;0;0.000000;131;0.000000;49;0.000000;0;;27-05-2020 11:02:16;LINESTRING(154238 465402.7,154234.8 465438.4,154225.8 465485.2,154180.5 465675.5,154090.5 465763.4,154048.2 465839.6,154036.5 465858.5,154036 465859.3,154035.9 465859.5);u
1384081;;;;;307;Amersfoort;Hamseweg;;G;0;154005.39;465911.61;0;c;1;1;30;;30;0.10;;;;0.00;0.00;0.10;;;;0.00;0.00;0.000000;3784;0;0.000000;160;0.000000;60;0.000000;0;;27-05-2020 11:02:16;LINESTRING(154035.9 465859.5,153997.5 465925.1,153966 465956.9);u
1384082;;;;;307;Amersfoort;Daltonstraat;;G;0;154722.53;461781.79;0;c;1;1;50;;50;0.10;;;;0.00;0.00;0.10;;;;0.00;0.00;0.000000;4977;0;0.000000;248;0.000000;53;0.000000;0;;27-05-2020 11:02:16;LINESTRING(154602 461839,154698.9 461791.5,154784.8 461756.2,154847.1 461734);u
1384083;;;;;307;Amersfoort;E. Meijsterweg;;G;0;155051.60;461785.59;0;c;1;1;50;;50;0.10;;;;0.00;0.00;0.10;;;;0.00;0.00;0.000000;6093;0;0.000000;304;0.000000;65;0.000000;0;;27-05-2020 11:02:16;LINESTRING(154847.1 461734,154893.3 461733.5,155021.4 461775.8,155210.2 461837,155247.3 461864.4);u
1436032;;;;;20100;Rijkswaterstaat;RYKSWG;012;R;0;150629.27;453023.14;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.006000;46334;0;0.006000;1449;0.006000;1718;0.000000;0;862_;;LINESTRING(150579.022965193 453022.432045847,150679.513066225 453023.842575643);u
1442820;;;;;307;Amersfoort;Heideweg;;G;0;156507.72;466574.54;4;c;1;1.25;50;;50;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;7066;0;0.000000;299;0.000000;112;0.000000;0;;27-05-2020 11:02:16;LINESTRING(156876.7 466735.3,156869 466728.6,156856.8 466718,156843.9 466708.4,156832.2 466703.8,156821.9 466703.2,156793.6 466705.5,156758.5 466707.6,156735 466709.5,156719.8 466709,156705 466704.9,156694.6 466699.9,156686 466693.7,156664.6 466676.2,156641.1 466655.8,156627.4 466643.2,156611.6 466630.5,156591.8 466612.4,156575 466599.1,156561 466590.1,156546.5 466583.4,156531.3 466579.1,156513.8 466575.5,156498 466573,156475.8 466570.8,156427.8 466570.3,156300 466571.8,156202 466572.5,156185.4 466575,156169.2 466586.2,156160.7 466595.9,156138.9 466621.3,156118 466649);u
1469646;;;;;20100;Rijkswaterstaat;;;R;1;153535.10;469040.84;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;7865;0;0.000000;600;0.000000;236;0.000000;0;1112_;;LINESTRING(153568.048999999 469032.694000006,153522.164999999 469044.045000009,153501.717000004 469046.643000007);u
1469648;;;;;20100;Rijkswaterstaat;;;R;1;153640.78;469008.04;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;7865;0;0.000000;600;0.000000;236;0.000000;0;1113_;;LINESTRING(153668.308000002 468944.975000009,153671.356000002 468956.159000006,153671.753000006 468968.859000001,153667.784000006 468984.338000018,153661.831000004 468993.069000009,153655.878000002 468999.022000004,153647.940000005 469004.181000002,153637.622000001 469009.738000002,153622.540000003 469015.294000003,153601.350000002 469021.791999996,153568.048999999 469032.694000006);u
1469649;;;;;20100;Rijkswaterstaat;;;R;1;153856.56;468868.52;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.001000;5389;0;0.001000;262;0.001000;250;0.000000;0;1114_;;LINESTRING(153810.802999999 468883.069000006,153838.875000004 468872.810000021,153885.032000002 468861.615000002,153900.879999999 468851.530000009);u
1469650;;;;;20100;Rijkswaterstaat;;;R;1;153645.60;469017.88;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.001000;5389;0;0.001000;262;0.001000;250;0.000000;0;1115_;;LINESTRING(153502.146000002 469055.097000007,153534.297000002 469049.255000003,153565.850000005 469042.589000002,153591.181000002 469035.923000004,153626.853 469025.519000001,153635.138 469022.307,153640.862000004 469020.054000005,153647.883000001 469016.826000001,153651.791000005 469014.594000004,153660.603 469009.466000013,153668.048999999 469004.71800001,153675.692000005 468998.497000001,153683.556000005 468992.260999996,153699.616 468974.595000006,153717.393000003 468952.819000002,153731.590000004 468934.995000005,153745.835000005 468920.377,153751.728000004 468915.887000006);u
1469658;;;;;20100;Rijkswaterstaat;;;R;6;153453.65;468938.47;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;7865;0;0.000000;600;0.000000;236;0.000000;0;1116_;;LINESTRING(153374.018393375 468953.268304703,153423.870000001 468943.738000002,153509.475000002 468928.610000007,153533.468911292 468924.676647114);u
1469659;;;;;20100;Rijkswaterstaat;;;R;5;153324.86;468962.67;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;7865;0;0.000000;600;0.000000;236;0.000000;0;1117_;;LINESTRING(153275.232000001 468967.429000005,153301.285 468967.173000012,153374.018393375 468953.268304703);u
1469660;;;;;20100;Rijkswaterstaat;;;R;3;153654.26;468925.44;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;7865;0;0.000000;600;0.000000;236;0.000000;0;1118_;;LINESTRING(153632.659000006 468914.443000007,153645.002000004 468918.828000009,153656.958999999 468927.363000002,153665.873 468938.672000002,153667.583000004 468942.778000008,153668.308000002 468944.975000009);u
1469765;;;;;20100;Rijkswaterstaat;;;R;5;153324.19;468957.52;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;42934;0;0.000000;2054;0.000000;1913;0.000000;0;1119_;;LINESTRING(153275.232000001 468967.429000005,153373.155840665 468947.60234697);u
1471179;;;;;20100;Rijkswaterstaat;RYKSWG;1;R;2;150915.89;469657.15;93;b;1;1;130;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.002000;50911;0;0.002000;2379;0.002000;2011;0.000000;0;42478_;;LINESTRING(150715.429000005 469713.103000015,150759 469701.000000004,150856 469673.999999996,150952 469647.000000004,151049 469620.000000022,151116.360000003 469601.213000011);u
1485240;;;;;20100;Rijkswaterstaat;VATHORST-CORLAER 8A;28;R;2;158971.44;468995.06;93;b;1;1;70;;70;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;4836;0;0.000000;374;0.000000;291;0.000000;0;1324_;;LINESTRING(158945.217999999 468954.005000003,158955.318999998 468964.565000005,158963.583999999 468977.421,158973.914000005 469000.607000001,158987.000000004 469041.700000003);u
1486553;;;;;20100;Rijkswaterstaat;;;R;7;157203.35;465968.84;93;b;1;1;120;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;25912;0;0.000000;1169;0.000000;819;0.000000;0;1343_;;LINESTRING(157165.323000003 466023.787000008,157174.324000005 466002.561000004,157247.416999999 465917.650999997);u
1486559;;;;;20100;Rijkswaterstaat;HOEVELAKEN 14;1;R;1;158540.07;464914.52;93;b;1;1;120;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;8003;0;0.000000;538;0.000000;263;0.000000;0;1344_;;LINESTRING(158516.000000004 464981.000000007,158519.722000003 464963.827000007,158538.000000004 464920,158561 464859.000000007,158565.212000001 464848.209999997);u
1486570;;;;;20100;Rijkswaterstaat;KP HOEVELAKEN;1;R;4;158652.18;464631.73;93;b;1;1;120;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.036000;16004;0;0.036000;1688;0.036000;1509;0.000000;0;1346_;;LINESTRING(158622.219964478 464654.836902261,158682.144000005 464608.621000011);u
1491053;;;;;20100;Rijkswaterstaat;KP HOEVELAKEN;1;R;1;157659.56;465490.47;93;b;1;1;100;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.062000;12943;0;0.062000;445;0.062000;113;0.000000;0;1419_;;LINESTRING(157568.030000005 465597.922000002,157654 465497.000000011,157706 465436.000000007,157751.682999998 465383.533);u
1491058;;;;;20100;Rijkswaterstaat;KP HOEVELAKEN;28;R;8;157650.89;465076.52;93;b;1;1;100;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;17356;0;0.000000;1150;0.000000;995;0.000000;0;1420_;;LINESTRING(157633.760000005 465036.236000005,157640.638000004 465058.177000009,157672.355000004 465114.945000008);u
1491706;;;;;20100;Rijkswaterstaat;;;R;3;157343.37;465802.28;93;b;1;1;100;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.017000;25912;0;0.017000;1169;0.017000;819;0.000000;0;1432_;;LINESTRING(157311.235870855 465840.917060516,157375.499447129 465763.648420277);u
1491708;;;;;20100;Rijkswaterstaat;;;R;2;157433.79;465693.57;93;b;1;1;100;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.017000;25912;0;0.017000;1169;0.017000;819;0.000000;0;1433_;;LINESTRING(157375.499447129 465763.648420277,157492.072000001 465623.485000003);u
1492583;;;;;20100;Rijkswaterstaat;KP HOEVELAKEN;1;R;1;157741.29;465405.05;93;b;1;1;100;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;16110;0;0.000000;1075;0.000000;916;0.000000;0;1448_;;LINESTRING(157751.682999998 465383.533,157736.526000001 465414.899000008,157732.598000005 465427.245000001);u
1492586;;;;;20100;Rijkswaterstaat;KP HOEVELAKEN;28;R;1;157735.50;465329.59;93;b;1;1;100;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;2344;0;0.000000;221;0.000000;436;0.000000;0;1449_;;LINESTRING(157749.715999998 465322.185999997,157740.673 465326.060999997,157722.199999999 465338.666000016);u
1492592;;;;;20100;Rijkswaterstaat;KP HOEVELAKEN;28;R;6;157888.31;465346.18;93;b;1;1;100;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;9989;0;0.000000;186;0.000000;26;0.000000;0;1451_;;LINESTRING(157874.892000001 465340.916000005,157886.467000004 465344.645000007,157899.497000005 465355.487000007);u
1492594;;;;;20100;Rijkswaterstaat;KP HOEVELAKEN;28;R;1;157894.98;465244.24;93;b;1;1;100;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.000000;9989;0;0.000000;186;0.000000;26;0.000000;0;1452_;;LINESTRING(157909.543000001 465234.236000009,157893.329999998 465245.376000002,157879.007000003 465251.741999999);u
1499055;;;;;307;Amersfoort;E. Meijsterweg;;G;0;155251.65;461869.20;0;c;1;1;50;;50;0.10;;;;0.00;0.00;0.10;;;;0.00;0.00;0.000000;6093;0;0.000000;304;0.000000;65;0.000000;0;;27-05-2020 11:02:16;LINESTRING(155247.3 461864.4,155256 461874);u
1499056;;;;;307;Amersfoort;Arnhemseweg;;G;0;155509.80;461438.16;0;c;1;1;50;;50;0.10;;;;0.00;0.00;0.10;;;;0.00;0.00;0.000000;525;0;0.000000;16;0.000000;5;0.000000;0;;27-05-2020 11:02:16;LINESTRING(155493 461457,155508.6 461438.8,155520.7 461432.3,155533.3 461429.3);u
1499057;;;;;307;Amersfoort;Arnhemseweg;;G;0;155531.63;461412.72;0;c;1;1;70;;70;0.10;;;;0.00;0.00;0.10;;;;0.00;0.00;0.000000;13385;0;0.000000;485;0.000000;133;0.000000;0;;27-05-2020 11:02:16;LINESTRING(155533.3 461429.3,155531.4 461418.6,155531.8 461408.4,155531 461396);u
1499058;;;;;307;Amersfoort;Kersenbaan;;G;0;155429.34;461665.71;0;c;1;1;50;;50;0.10;;;;0.00;0.00;0.10;;;;0.00;0.00;0.000000;9831;0;0.000000;357;0.000000;98;0.000000;0;;27-05-2020 11:02:16;LINESTRING(155250.3 461868.7,155257.3 461862.7,155328.5 461794.1,155369.1 461751,155407.1 461698.5,155453.3 461630.4,155487.8 461573.4,155501.4 461548.7,155529.3 461515.4,155542.2 461491.1,155542.6 461457.8,155533.3 461429.3);u
1514963;;;;;20100;Rijkswaterstaat;HOEVELAKEN 14;001;R;4;158571.09;464836.14;93;b;1;1;120;;80;0.01;;;;0.00;0.00;0.01;;;;0.00;0.00;0.001000;2568;0;0.001000;193;0.001000;141;0.000000;0;5815_;;LINESTRING(158565.212000001 464848.210000001,158569.348000001 464843.155000001,158574.403000001 464822.783,158574.403106895 464822.782229171);u
